parcel,year,error
04160303024,2014,'Billing'
04160304020,2004,'Billing'
04180100015,1999,'Assessments'
04160403020,2003,'Billing'
04161300002,2008,'Assessments'
04161400002,2008,'Assessments'
04160303053,2004,'Billing'
04160403016,2004,'Billing'
04160300005,2017,'Billing'
04160404005,2007,'Billing'
04160400009,2003,'Billing'
04161100001,2008,'Assessments'
04161100003,2008,'Assessments'
04180200004,1995,'Assessments'
04160403035,2006,'Billing'
04161400001,2008,'Assessments'
0408X200001,2009,'Assessments'
04170100011,2003,'Billing'
04160400027,2004,'Billing'
04160403017,2004,'Billing'
04171300003,2008,'Assessments'
04160303038,2004,'Billing'
04160308010,2009,'Billing'
04170100033,2019,'Assessments'
04160400005,2009,'Billing'
04160100022,2004,'Billing'
04180204025,2001,'Assessments'
04180204044,1999,'Assessments'
04160407001,2007,'Billing'
04180204027,1998,'Assessments'
04180100042,2003,'Billing'
04160403022,2004,'Billing'
04160404001,2006,'Billing'
04160102015,2004,'Billing'
04160306019,2006,'Billing'
04180100055,2016,'Assessments'
04160404002,2007,'Billing'
04160102014,2004,'Billing'
04160403014,2004,'Billing'
04170101016,2010,'Billing'
04180204024,1997,'Assessments'
04160407003,2007,'Billing'
04180100041,2003,'Billing'
04180100054,2016,'Assessments'
04180100047,2004,'Billing'
04174200001,2012,'Billing'
04180100052,2016,'Billing'
04160400011,2004,'Billing'
04170100016,2009,'Billing'
04180100043,2009,'Billing'
04180100044,2010,'Billing'
04170100017,2022,'Billing'
04180204063,2003,'Billing'
04180100014,2003,'Billing'
04150402007,2022,'Billing'
04180204066,2003,'Billing'
04170100020,2019,'Billing'
04160400030,2005,'Billing'
04161300001,2014,'Billing'
04180300040,1996,'Assessments'
04170100028,2018,'Billing'
04160405006,2022,'Billing'
04180100046,2004,'Billing'
04170100003,2009,'Billing'
04160100021,2004,'Billing'
0416X403035,2006,'Assessments'
04170100027,2018,'Billing'
04170100026,2019,'Billing'
04180100051,2022,'Billing'
04180100045,2016,'Billing'
04180204029,2006,'Billing'
04170100006,2019,'Billing'
04180100049,2015,'Billing'
04180204075,2023,list index out of range
04180204058,2006,'Billing'
04160400033,2005,'Billing'
04180205004,2006,'Billing'
04180212003,2004,'Billing'
04180204061,2006,'Billing'
04180303003,1997,'Assessments'
04180100048,2015,'Billing'
04180205003,2006,'Billing'
04180402014,1999,'Assessments'
04180204070,2017,'Billing'
04180207004,2010,'Billing'
04180402015,1998,'Assessments'
04180212004,2004,'Billing'
04170200003,2013,'Billing'
04180100024,2012,'Billing'
04180300042,2022,'Billing'
04180300059,2022,'Billing'
04160403021,2004,'Billing'
04180204069,2021,'Billing'
04160306020,2008,'Billing'
04180204055,2021,'Billing'
04180300051,2022,'Billing'
04180100023,2012,'Billing'
04180300054,2022,'Billing'
04180212024,2008,'Billing'
04180300050,2022,'Billing'
04180407001,2000,'Assessments'
04180212025,2008,'Billing'
04180207003,2010,'Billing'
04180204039,2016,'Billing'
04180204030,2017,'Billing'
04190100022,1997,'Assessments'
04190100031,2000,'Assessments'
04190100029,1999,'Assessments'
04190100026,1998,'Assessments'
04190100033,2000,'Assessments'
04190100030,1999,'Assessments'
04180309015,2022,'Billing'
04180400029,2007,'Billing'
04190100028,2000,'Assessments'
04190100018,2000,'Assessments'
04190101020,1999,'Assessments'
04190100020,1997,'Assessments'
04180204037,2016,'Billing'
04180300057,2022,'Billing'
04180400024,2007,'Billing'
04180407011,2008,'Billing'
04190100040,2003,'Billing'
04190100039,2003,'Billing'
04180407009,2022,'Billing'
04190200036,1999,'Assessments'
04190200051,2000,'Assessments'
04180407004,2008,'Billing'
04180407003,2007,'Billing'
04190100036,2003,'Billing'
04180407007,2018,'Billing'
04180407008,2018,'Billing'
04180407006,2018,'Billing'
04190200048,1999,'Assessments'
04180407002,2018,'Billing'
04180408003,2011,'Billing'
04180501004,2012,'Billing'
04180501002,2012,'Billing'
04180501006,2012,'Billing'
04180501003,2012,'Billing'
04190100027,2022,'Billing'
04190215003,2000,'Assessments'
04190215002,1999,'Assessments'
04190200018,2022,'Billing'
04180414005,2021,'Billing'
04190204006,2022,'Billing'
0416X407001,2007,'Assessments'
04180300039,2014,'Billing'
04190204005,2022,'Billing'
04180408032,2014,'Billing'
04190202004,2016,'Billing'
0416X400031,2005,'Assessments'
04180400032,2018,'Billing'
04190400045,2000,'Assessments'
04190400029,1999,'Assessments'
04190401042,1998,'Assessments'
04190411013,2003,'Assessments'
04190412007,1998,'Assessments'
04190411014,2001,'Assessments'
04190411012,2003,'Assessments'
04190111002,2022,'Billing'
04190207002,2022,'Billing'
04180407010,2008,'Billing'
04190300060,2000,'Assessments'
04190400011,2022,'Billing'
04190400008,2022,'Billing'
04190400021,2022,'Billing'
04190300016,2022,'Billing'
04190400028,2022,'Billing'
04190300066,2012,'Billing'
04190400044,2022,'Billing'
04190414052,2003,'Billing'
04191400001,2008,'Assessments'
04191100004,2008,'Assessments'
04191300016,2008,'Assessments'
04190303001,2022,'Billing'
04190414051,2003,'Billing'
04190418003,2003,'Billing'
04191000000,2008,'Assessments'
04191300012,2008,'Assessments'
04190406007,2006,'Billing'
04190411018,2014,'Billing'
04190300065,2020,'Billing'
04190300019,2019,'Billing'
04190300064,2020,'Billing'
04190300053,2019,'Billing'
04190414053,2022,'Billing'
04190411008,2014,'Billing'
04190300006,2019,'Billing'
04190412016,2016,'Billing'
04191100001,2014,'Billing'
04190414027,2021,'Billing'
04190401021,2016,'Billing'
04200200009,1997,'Assessments'
04194100001,2012,'Billing'
04190414026,2021,'Billing'
04200105009,2008,'Billing'
04200100028,2022,'Billing'
04200200008,1998,'Assessments'
04200206020,1995,'Assessments'
04200206016,1997,'Assessments'
04200105008,2008,'Billing'
04190300067,2022,'Billing'
04200118005,2010,'Billing'
04200100027,2022,'Billing'
04190300068,2022,'Billing'
04200102006,2015,'Billing'
04190300029,2022,'Billing'
04200102002,2015,'Billing'
04200206042,2004,'Billing'
04200213002,2003,'Billing'
04200213018,2003,'Billing'
04200213020,2003,'Billing'
04200206024,2004,'Billing'
04190405004,2022,'Billing'
04200206025,2004,'Billing'
04200400018,2003,'Assessments'
04200400004,2001,'Assessments'
04200205014,2022,'Billing'
04200206007,2004,'Billing'
04200210011,2012,'Billing'
04200400034,2005,'Assessments'
04200303062,2003,'Billing'
04200208016,2022,'Billing'
04200303103,2017,'Billing'
04200303106,2023,list index out of range
04200210001,2012,'Billing'
04200302014,2017,'Billing'
04200400025,2003,'Billing'
04200400020,2003,'Billing'
04200400027,2003,'Billing'
04200400026,2003,'Billing'
04200302013,2017,'Billing'
04200303093,2003,'Billing'
04200400032,2005,'Billing'
04200400035,2006,'Billing'
04200310006,2022,'Billing'
04200400031,2004,'Billing'
04200400016,2022,'Billing'
04200400008,2022,'Billing'
04200407025,2007,'Billing'
04200408003,2022,'Billing'
04200408001,2022,'Billing'
04200303039,2016,'Billing'
04200407024,2007,'Billing'
04200302010,2015,'Billing'
04200408004,2022,'Billing'
04200408002,2022,'Billing'
04200303040,2016,'Billing'
04200303099,2017,'Billing'
04200408006,2022,'Billing'
04200400019,2022,'Billing'
04200408005,2022,'Billing'
04200303087,2015,'Billing'
04200400006,2017,'Billing'
04200401026,2020,'Billing'
04200401025,2020,'Billing'
04200400033,2004,'Billing'
0420400034,2005,'Property Information'
0424401001,2011,'Property Information'
0424402001,2009,'Property Information'
0424402002,2009,'Property Information'
0421200001,2017,'Property Information'
04204100001,2011,'Assessments'
04250400001,1998,'Assessments'
04240200026,2004,'Billing'
04270100004,1999,'Assessments'
04240200025,2004,'Billing'
04240405027,1998,'Assessments'
04221000000,2008,'Assessments'
04200412001,2005,'Billing'
04240200029,2004,'Billing'
04240200028,2004,'Billing'
04240200019,2003,'Billing'
04240200021,2003,'Billing'
04210300024,2023,list index out of range
04200412017,2006,'Billing'
04240405022,1997,'Assessments'
04210300017,2020,'Billing'
04230400008,2009,'Billing'
04210300019,2021,'Billing'
04230300020,2013,'Billing'
04250200019,2009,'Assessments'
04250201019,2020,'Billing'
04211200001,2008,'Assessments'
04250200018,2009,'Assessments'
04240407008,2009,'Assessments'
04240402042,2020,'Billing'
04250201017,2020,'Billing'
04250201021,2020,'Billing'
04250201014,2020,'Billing'
04250201022,2020,'Billing'
04240200015,2004,'Billing'
04240100001,2009,'Billing'
04240411004,2020,'Billing'
04240411005,2020,'Billing'
04250201018,2020,'Billing'
04234300001,2012,'Billing'
04230400003,2022,'Billing'
04240407007,2009,'Assessments'
04240411006,2020,'Billing'
04240402041,2020,'Billing'
04210300023,2023,list index out of range
04240411003,2020,'Billing'
04250201015,2020,'Billing'
04240402043,2020,'Billing'
04250201016,2020,'Billing'
04250201020,2020,'Billing'
04240100009,2009,'Billing'
04220301016,2004,'Billing'
04240200014,2003,'Billing'
04240300006,2023,list index out of range
04220400014,2005,'Billing'
04270100018,2003,'Billing'
04220301015,2004,'Billing'
04270104001,2005,'Billing'
04240300008,2023,list index out of range
04240300009,2023,list index out of range
04240200023,2004,'Billing'
04270100025,2013,'Billing'
04270102015,2023,list index out of range
04230300024,2022,'Billing'
04240401004,2011,'Billing'
04240300007,2023,list index out of range
04210200013,2004,'Billing'
04220308018,2012,'Billing'
04240400027,2006,'Billing'
04230300019,2013,'Billing'
04220308016,2010,'Billing'
04230300017,2005,'Billing'
04260100007,2004,'Billing'
04220300005,2006,'Billing'
04240100010,2009,'Billing'
04220400027,2011,'Billing'
04260200021,2004,'Billing'
04220308021,2010,'Billing'
04260200005,2004,'Billing'
04210400003,2004,'Billing'
04230400009,2009,'Billing'
04240407009,2011,'Billing'
04220300003,2004,'Billing'
04260400009,1999,'Assessments'
04250100024,2007,'Billing'
04240200018,2004,'Billing'
04260300002,2022,'Billing'
04270100005,2012,'Billing'
04220308017,2017,'Billing'
04240402026,2009,'Billing'
04220301017,2007,'Billing'
04250100017,2022,'Billing'
04270104028,2008,'Billing'
04270104027,2007,'Billing'
04220301013,2022,'Billing'
04240203004,2012,'Billing'
04220303003,2007,'Billing'
04270100006,2022,'Billing'
04220303002,2007,'Billing'
04260200010,2022,'Billing'
04230100020,2019,'Billing'
04210200017,2017,'Billing'
04240203003,2012,'Billing'
04220401002,2019,'Billing'
04230100016,2019,'Billing'
04210200002,2005,'Billing'
04270104029,2008,'Billing'
04210200018,2017,'Billing'
04230200002,2020,'Billing'
04200415016,2014,'Billing'
04230200001,2020,'Billing'
04270103020,2020,'Billing'
04230100021,2019,'Billing'
04230100019,2019,'Billing'
04270104035,2008,'Billing'
04240400033,2013,'Billing'
04270100021,2012,'Billing'
04270100027,2019,'Billing'
04200412033,2018,'Billing'
04270100001,2004,'Billing'
04240402025,2009,'Billing'
04250200009,2009,'Billing'
04230100012,2019,'Billing'
04230100027,2004,'Billing'
04240201019,2022,'Billing'
04230100015,2019,'Billing'
04230100013,2019,'Billing'
04210200015,2010,'Billing'
04270102005,2010,'Billing'
04230100023,2019,'Billing'
04260200004,2004,'Billing'
04220308011,2019,'Billing'
04230100018,2019,'Billing'
04270102010,2010,'Billing'
04230100026,2020,'Billing'
04250100019,2006,'Billing'
04270104030,2009,'Billing'
04240400032,2013,'Billing'
04270104032,2012,'Billing'
04240200032,2018,'Billing'
04230300011,2005,'Billing'
04230100024,2019,'Billing'
04220401001,2019,'Billing'
04210200014,2010,'Billing'
04270104033,2014,'Billing'
04230100030,2020,'Billing'
04230100017,2019,'Billing'
04240403012,2015,'Billing'
04230100025,2019,'Billing'
04240401001,2015,'Billing'
04230300015,2019,'Billing'
04240206012,2022,'Billing'
04270104034,2011,'Billing'
04230100022,2019,'Billing'
04230100014,2019,'Billing'
04240201010,2022,'Billing'
04240206017,2022,'Billing'
04260300016,2012,'Billing'
04230300014,2019,'Billing'
04240403013,2015,'Billing'
04250200007,2007,'Billing'
04210300002,2019,'Billing'
04270102007,2012,'Billing'
04270104026,2019,'Billing'
04270103015,2017,'Billing'
04270100019,2014,'Billing'
04270104025,2018,'Billing'
04270103016,2015,'Billing'
04270102006,2017,'Billing'
04240403011,2015,'Billing'
04240401002,2015,'Billing'
04270100011,2022,'Billing'
04260300019,2012,'Billing'
04270100023,2004,'Billing'
04240403009,2019,'Billing'
04240403010,2019,'Billing'
04270104021,2019,'Billing'
04270104024,2017,'Billing'
04260400004,2014,'Billing'
04270104020,2018,'Billing'
04270103001,2019,'Billing'
04240403016,2019,'Billing'
04270104022,2020,'Billing'
04270104031,2010,'Billing'
04230100011,2019,'Billing'
04270103010,2018,'Billing'
04240403008,2019,'Billing'
04240407006,2009,'Billing'
04270103013,2019,'Billing'
04240408008,2013,'Billing'
04240403015,2019,'Billing'
04270103012,2020,'Billing'
04270104017,2019,'Billing'
04270103009,2020,'Billing'
04240403014,2019,'Billing'
04270103008,2017,'Billing'
04270200028,2003,'Assessments'
04270100012,2022,'Billing'
04270104036,2016,'Billing'
04240203027,2015,'Billing'
04270104019,2020,'Billing'
04270104018,2021,'Billing'
04270300020,1995,'Assessments'
04270103014,2018,'Billing'
04270104037,2011,'Billing'
04270302002,1995,'Assessments'
04270103011,2020,'Billing'
04240408004,2013,'Billing'
0420X400035,2006,'Assessments'
04270104015,2019,'Billing'
04240203028,2015,'Billing'
04270301012,1999,'Assessments'
04270105006,2008,'Billing'
04270105007,2008,'Billing'
04270105004,2008,'Billing'
04270300001,2003,'Billing'
04270106007,2007,'Billing'
04280100015,1998,'Assessments'
04270105011,2012,'Billing'
04270106008,2008,'Billing'
04270105005,2009,'Billing'
04280100027,1997,'Assessments'
04270105008,2019,'Billing'
04270106006,2009,'Billing'
04270401036,1997,'Assessments'
04270106002,2014,'Billing'
04270106009,2010,'Billing'
04280100028,1998,'Assessments'
04280200020,1998,'Assessments'
04270200006,2019,'Billing'
04270105002,2016,'Billing'
04270105010,2015,'Billing'
04270106005,2009,'Billing'
04270105009,2020,'Billing'
04270300006,2022,'Billing'
04280401003,2003,'Assessments'
04270200029,2011,'Billing'
04280308016,1999,'Assessments'
04270301001,2022,'Billing'
04270105003,2017,'Billing'
04270104023,2005,'Billing'
04270106001,2015,'Billing'
04270106004,2012,'Billing'
04270106003,2018,'Billing'
04280308015,1999,'Assessments'
04270200054,2022,'Billing'
04270105001,2018,'Billing'
04290111008,1996,'Assessments'
04270200055,2022,'Billing'
0422X301017,2007,'Assessments'
04270400011,2022,'Billing'
04280400022,1998,'Assessments'
04270401013,2013,'Billing'
04270402003,2010,'Billing'
04280310021,2006,'Assessments'
04280101003,2005,'Billing'
04280400002,2003,'Billing'
04270401009,2022,'Billing'
04270400031,2022,'Billing'
04270400033,2022,'Billing'
04280102008,2005,'Billing'
04270401011,2013,'Billing'
04280500001,2003,'Billing'
04280102002,2004,'Billing'
04270402002,2010,'Billing'
04280101002,2005,'Billing'
04270401046,2022,'Billing'
04280310013,2006,'Billing'
04270200049,2018,'Billing'
04280102001,2004,'Billing'
04280200006,2022,'Billing'
04270401045,2022,'Billing'
04280300008,2022,'Billing'
04280309007,2006,'Billing'
04290106001,2022,'Billing'
04280100003,2012,'Billing'
04280101011,2022,'Billing'
04280310017,2009,'Billing'
04290100019,2006,'Billing'
04270401040,2022,'Billing'
04290100020,2006,'Billing'
04290102013,2008,'Billing'
04290102014,2008,'Billing'
04280400039,2019,'Assessments'
04270301002,2021,'Billing'
04280400021,2022,'Billing'
04280310012,2009,'Billing'
04270401039,2004,'Billing'
04280102009,2021,'Billing'
04280309006,2014,'Billing'
04280400036,2022,'Billing'
04280310010,2006,'Billing'
04270306023,2021,'Billing'
04290104036,2011,'Billing'
04280310011,2016,'Billing'
04290100030,2017,'Billing'
04290128004,2004,'Billing'
04280400029,2015,'Billing'
04280101001,2022,'Billing'
04280102003,2021,'Billing'
04280400035,2011,'Billing'
04280400012,2011,'Billing'
04290206007,1997,'Assessments'
04290120007,2010,'Billing'
04280310022,2021,'Billing'
04280311014,2013,'Billing'
04280100008,2022,'Billing'
04290100031,2017,'Billing'
04280311008,2013,'Billing'
04280310023,2016,'Billing'
04280200035,2022,'Billing'
04280200044,2016,'Billing'
04290104037,2011,'Billing'
04290122005,2006,'Billing'
04270400024,2022,'Billing'
04290122026,2022,'Billing'
04280309003,2014,'Billing'
04280310007,2016,'Billing'
04270300021,2022,'Billing'
04270306022,2021,'Billing'
04290122008,2022,'Billing'
04290122004,2006,'Billing'
04290126005,2014,'Billing'
04280200025,2022,'Billing'
04280310016,2022,'Billing'
04280310020,2021,'Billing'
04290129010,2004,'Billing'
04290128005,2004,'Billing'
04290200009,2022,'Billing'
04290200012,2022,'Billing'
04290126006,2014,'Billing'
04270400027,2022,'Billing'
04290130006,2014,'Billing'
04290126004,2014,'Billing'
04290117010,2017,'Billing'
04290129009,2004,'Billing'
04290200002,2004,'Billing'
04290112010,2020,'Billing'
04290117009,2017,'Billing'
04290126002,2014,'Billing'
04290124001,2022,'Billing'
04290130005,2014,'Billing'
04290126001,2014,'Billing'
04290112016,2022,'Billing'
04290126003,2014,'Billing'
04290110010,2020,'Billing'
04290124015,2022,'Billing'
04290208013,2022,'Billing'
04290202013,2014,'Billing'
04290112011,2020,'Billing'
04290104025,2022,'Billing'
04290110007,2022,'Billing'
04290202014,2014,'Billing'
04290112017,2022,'Billing'
04290218009,1998,'Assessments'
04290203013,2014,'Billing'
